,src_image,annotation,foggy_image
463,hamburg_000000_029144_leftImg8bit.png,hamburg_000000_029144_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_029144_leftImg8bit_foggy_beta_0.02.png
464,zurich_000072_000019_leftImg8bit.png,zurich_000072_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000072_000019_leftImg8bit_foggy_beta_0.02.png
465,jena_000115_000019_leftImg8bit.png,jena_000115_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000115_000019_leftImg8bit_foggy_beta_0.02.png
466,krefeld_000000_015494_leftImg8bit.png,krefeld_000000_015494_leftImg8bit_foggy_beta_0.02.txt,krefeld_000000_015494_leftImg8bit_foggy_beta_0.02.png
467,erfurt_000069_000019_leftImg8bit.png,erfurt_000069_000019_leftImg8bit_foggy_beta_0.02.txt,erfurt_000069_000019_leftImg8bit_foggy_beta_0.02.png
468,bochum_000000_020776_leftImg8bit.png,bochum_000000_020776_leftImg8bit_foggy_beta_0.02.txt,bochum_000000_020776_leftImg8bit_foggy_beta_0.02.png
469,cologne_000067_000019_leftImg8bit.png,cologne_000067_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000067_000019_leftImg8bit_foggy_beta_0.02.png
470,bremen_000160_000019_leftImg8bit.png,bremen_000160_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000160_000019_leftImg8bit_foggy_beta_0.02.png
471,hanover_000000_019938_leftImg8bit.png,hanover_000000_019938_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_019938_leftImg8bit_foggy_beta_0.02.png
472,hamburg_000000_066706_leftImg8bit.png,hamburg_000000_066706_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_066706_leftImg8bit_foggy_beta_0.02.png
473,jena_000074_000019_leftImg8bit.png,jena_000074_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000074_000019_leftImg8bit_foggy_beta_0.02.png
474,hamburg_000000_002338_leftImg8bit.png,hamburg_000000_002338_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_002338_leftImg8bit_foggy_beta_0.02.png
475,bremen_000230_000019_leftImg8bit.png,bremen_000230_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000230_000019_leftImg8bit_foggy_beta_0.02.png
476,strasbourg_000000_019229_leftImg8bit.png,strasbourg_000000_019229_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_019229_leftImg8bit_foggy_beta_0.02.png
477,weimar_000106_000019_leftImg8bit.png,weimar_000106_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000106_000019_leftImg8bit_foggy_beta_0.02.png
478,zurich_000113_000019_leftImg8bit.png,zurich_000113_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000113_000019_leftImg8bit_foggy_beta_0.02.png
479,jena_000094_000019_leftImg8bit.png,jena_000094_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000094_000019_leftImg8bit_foggy_beta_0.02.png
480,erfurt_000000_000019_leftImg8bit.png,erfurt_000000_000019_leftImg8bit_foggy_beta_0.02.txt,erfurt_000000_000019_leftImg8bit_foggy_beta_0.02.png
481,hanover_000000_000381_leftImg8bit.png,hanover_000000_000381_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_000381_leftImg8bit_foggy_beta_0.02.png
482,hamburg_000000_039420_leftImg8bit.png,hamburg_000000_039420_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_039420_leftImg8bit_foggy_beta_0.02.png
483,strasbourg_000001_007864_leftImg8bit.png,strasbourg_000001_007864_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_007864_leftImg8bit_foggy_beta_0.02.png
484,stuttgart_000026_000019_leftImg8bit.png,stuttgart_000026_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000026_000019_leftImg8bit_foggy_beta_0.02.png
485,dusseldorf_000147_000019_leftImg8bit.png,dusseldorf_000147_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000147_000019_leftImg8bit_foggy_beta_0.02.png
486,bremen_000109_000019_leftImg8bit.png,bremen_000109_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000109_000019_leftImg8bit_foggy_beta_0.02.png
487,bremen_000259_000019_leftImg8bit.png,bremen_000259_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000259_000019_leftImg8bit_foggy_beta_0.02.png
488,dusseldorf_000217_000019_leftImg8bit.png,dusseldorf_000217_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000217_000019_leftImg8bit_foggy_beta_0.02.png
489,erfurt_000089_000019_leftImg8bit.png,erfurt_000089_000019_leftImg8bit_foggy_beta_0.02.txt,erfurt_000089_000019_leftImg8bit_foggy_beta_0.02.png
490,tubingen_000113_000019_leftImg8bit.png,tubingen_000113_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000113_000019_leftImg8bit_foggy_beta_0.02.png
491,aachen_000162_000019_leftImg8bit.png,aachen_000162_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000162_000019_leftImg8bit_foggy_beta_0.02.png
492,ulm_000007_000019_leftImg8bit.png,ulm_000007_000019_leftImg8bit_foggy_beta_0.02.txt,ulm_000007_000019_leftImg8bit_foggy_beta_0.02.png
493,cologne_000087_000019_leftImg8bit.png,cologne_000087_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000087_000019_leftImg8bit_foggy_beta_0.02.png
494,bremen_000180_000019_leftImg8bit.png,bremen_000180_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000180_000019_leftImg8bit_foggy_beta_0.02.png
495,stuttgart_000192_000019_leftImg8bit.png,stuttgart_000192_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000192_000019_leftImg8bit_foggy_beta_0.02.png
496,weimar_000052_000019_leftImg8bit.png,weimar_000052_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000052_000019_leftImg8bit_foggy_beta_0.02.png
497,zurich_000047_000019_leftImg8bit.png,zurich_000047_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000047_000019_leftImg8bit_foggy_beta_0.02.png
498,darmstadt_000002_000019_leftImg8bit.png,darmstadt_000002_000019_leftImg8bit_foggy_beta_0.02.txt,darmstadt_000002_000019_leftImg8bit_foggy_beta_0.02.png
499,hanover_000000_042382_leftImg8bit.png,hanover_000000_042382_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_042382_leftImg8bit_foggy_beta_0.02.png
500,bremen_000034_000019_leftImg8bit.png,bremen_000034_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000034_000019_leftImg8bit_foggy_beta_0.02.png
501,cologne_000133_000019_leftImg8bit.png,cologne_000133_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000133_000019_leftImg8bit_foggy_beta_0.02.png
502,krefeld_000000_009926_leftImg8bit.png,krefeld_000000_009926_leftImg8bit_foggy_beta_0.02.txt,krefeld_000000_009926_leftImg8bit_foggy_beta_0.02.png
503,hanover_000000_012675_leftImg8bit.png,hanover_000000_012675_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_012675_leftImg8bit_foggy_beta_0.02.png
504,aachen_000036_000019_leftImg8bit.png,aachen_000036_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000036_000019_leftImg8bit_foggy_beta_0.02.png
505,tubingen_000047_000019_leftImg8bit.png,tubingen_000047_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000047_000019_leftImg8bit_foggy_beta_0.02.png
506,dusseldorf_000013_000019_leftImg8bit.png,dusseldorf_000013_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000013_000019_leftImg8bit_foggy_beta_0.02.png
507,stuttgart_000172_000019_leftImg8bit.png,stuttgart_000172_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000172_000019_leftImg8bit_foggy_beta_0.02.png
508,hanover_000000_005732_leftImg8bit.png,hanover_000000_005732_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_005732_leftImg8bit_foggy_beta_0.02.png
509,tubingen_000126_000019_leftImg8bit.png,tubingen_000126_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000126_000019_leftImg8bit_foggy_beta_0.02.png
510,jena_000028_000019_leftImg8bit.png,jena_000028_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000028_000019_leftImg8bit_foggy_beta_0.02.png
511,ulm_000032_000019_leftImg8bit.png,ulm_000032_000019_leftImg8bit_foggy_beta_0.02.txt,ulm_000032_000019_leftImg8bit_foggy_beta_0.02.png
512,aachen_000157_000019_leftImg8bit.png,aachen_000157_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000157_000019_leftImg8bit_foggy_beta_0.02.png
513,hamburg_000000_099902_leftImg8bit.png,hamburg_000000_099902_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_099902_leftImg8bit_foggy_beta_0.02.png
514,erfurt_000035_000019_leftImg8bit.png,erfurt_000035_000019_leftImg8bit_foggy_beta_0.02.txt,erfurt_000035_000019_leftImg8bit_foggy_beta_0.02.png
515,hamburg_000000_084746_leftImg8bit.png,hamburg_000000_084746_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_084746_leftImg8bit_foggy_beta_0.02.png
516,dusseldorf_000172_000019_leftImg8bit.png,dusseldorf_000172_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000172_000019_leftImg8bit_foggy_beta_0.02.png
517,stuttgart_000013_000019_leftImg8bit.png,stuttgart_000013_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000013_000019_leftImg8bit_foggy_beta_0.02.png
518,bremen_000205_000019_leftImg8bit.png,bremen_000205_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000205_000019_leftImg8bit_foggy_beta_0.02.png
519,jena_000041_000019_leftImg8bit.png,jena_000041_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000041_000019_leftImg8bit_foggy_beta_0.02.png
520,weimar_000133_000019_leftImg8bit.png,weimar_000133_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000133_000019_leftImg8bit_foggy_beta_0.02.png
521,dusseldorf_000192_000019_leftImg8bit.png,dusseldorf_000192_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000192_000019_leftImg8bit_foggy_beta_0.02.png
522,hamburg_000000_057678_leftImg8bit.png,hamburg_000000_057678_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_057678_leftImg8bit_foggy_beta_0.02.png
523,bremen_000155_000019_leftImg8bit.png,bremen_000155_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000155_000019_leftImg8bit_foggy_beta_0.02.png
524,cologne_000052_000019_leftImg8bit.png,cologne_000052_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000052_000019_leftImg8bit_foggy_beta_0.02.png
525,hamburg_000000_067223_leftImg8bit.png,hamburg_000000_067223_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_067223_leftImg8bit_foggy_beta_0.02.png
526,stuttgart_000108_000019_leftImg8bit.png,stuttgart_000108_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000108_000019_leftImg8bit_foggy_beta_0.02.png
527,cologne_000120_000019_leftImg8bit.png,cologne_000120_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000120_000019_leftImg8bit_foggy_beta_0.02.png
528,bremen_000027_000019_leftImg8bit.png,bremen_000027_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000027_000019_leftImg8bit_foggy_beta_0.02.png
529,dusseldorf_000069_000019_leftImg8bit.png,dusseldorf_000069_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000069_000019_leftImg8bit_foggy_beta_0.02.png
530,hanover_000000_029325_leftImg8bit.png,hanover_000000_029325_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_029325_leftImg8bit_foggy_beta_0.02.png
531,weimar_000041_000019_leftImg8bit.png,weimar_000041_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000041_000019_leftImg8bit_foggy_beta_0.02.png
532,zurich_000054_000019_leftImg8bit.png,zurich_000054_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000054_000019_leftImg8bit_foggy_beta_0.02.png
533,stuttgart_000181_000019_leftImg8bit.png,stuttgart_000181_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000181_000019_leftImg8bit_foggy_beta_0.02.png
534,darmstadt_000011_000019_leftImg8bit.png,darmstadt_000011_000019_leftImg8bit_foggy_beta_0.02.txt,darmstadt_000011_000019_leftImg8bit_foggy_beta_0.02.png
535,cologne_000149_000019_leftImg8bit.png,cologne_000149_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000149_000019_leftImg8bit_foggy_beta_0.02.png
536,dusseldorf_000000_000019_leftImg8bit.png,dusseldorf_000000_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000000_000019_leftImg8bit_foggy_beta_0.02.png
537,strasbourg_000001_055934_leftImg8bit.png,strasbourg_000001_055934_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_055934_leftImg8bit_foggy_beta_0.02.png
538,stuttgart_000161_000019_leftImg8bit.png,stuttgart_000161_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000161_000019_leftImg8bit_foggy_beta_0.02.png
539,strasbourg_000001_037776_leftImg8bit.png,strasbourg_000001_037776_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_037776_leftImg8bit_foggy_beta_0.02.png
540,strasbourg_000001_057811_leftImg8bit.png,strasbourg_000001_057811_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_057811_leftImg8bit_foggy_beta_0.02.png
541,strasbourg_000000_017081_leftImg8bit.png,strasbourg_000000_017081_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_017081_leftImg8bit_foggy_beta_0.02.png
542,strasbourg_000001_031116_leftImg8bit.png,strasbourg_000001_031116_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_031116_leftImg8bit_foggy_beta_0.02.png
543,darmstadt_000078_000019_leftImg8bit.png,darmstadt_000078_000019_leftImg8bit_foggy_beta_0.02.txt,darmstadt_000078_000019_leftImg8bit_foggy_beta_0.02.png
544,dusseldorf_000089_000019_leftImg8bit.png,dusseldorf_000089_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000089_000019_leftImg8bit_foggy_beta_0.02.png
545,aachen_000025_000019_leftImg8bit.png,aachen_000025_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000025_000019_leftImg8bit_foggy_beta_0.02.png
546,weimar_000028_000019_leftImg8bit.png,weimar_000028_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000028_000019_leftImg8bit_foggy_beta_0.02.png
547,tubingen_000054_000019_leftImg8bit.png,tubingen_000054_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000054_000019_leftImg8bit_foggy_beta_0.02.png
548,strasbourg_000001_013914_leftImg8bit.png,strasbourg_000001_013914_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_013914_leftImg8bit_foggy_beta_0.02.png
549,hamburg_000000_073389_leftImg8bit.png,hamburg_000000_073389_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_073389_leftImg8bit_foggy_beta_0.02.png
550,erfurt_000026_000019_leftImg8bit.png,erfurt_000026_000019_leftImg8bit_foggy_beta_0.02.txt,erfurt_000026_000019_leftImg8bit_foggy_beta_0.02.png
551,cologne_000028_000019_leftImg8bit.png,cologne_000028_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000028_000019_leftImg8bit_foggy_beta_0.02.png
552,dusseldorf_000161_000019_leftImg8bit.png,dusseldorf_000161_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000161_000019_leftImg8bit_foggy_beta_0.02.png
553,hanover_000000_040294_leftImg8bit.png,hanover_000000_040294_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_040294_leftImg8bit_foggy_beta_0.02.png
554,strasbourg_000001_009618_leftImg8bit.png,strasbourg_000001_009618_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_009618_leftImg8bit_foggy_beta_0.02.png
555,krefeld_000000_015116_leftImg8bit.png,krefeld_000000_015116_leftImg8bit_foggy_beta_0.02.txt,krefeld_000000_015116_leftImg8bit_foggy_beta_0.02.png
556,stuttgart_000000_000019_leftImg8bit.png,stuttgart_000000_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000000_000019_leftImg8bit_foggy_beta_0.02.png
557,tubingen_000135_000019_leftImg8bit.png,tubingen_000135_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000135_000019_leftImg8bit_foggy_beta_0.02.png
558,hamburg_000000_066988_leftImg8bit.png,hamburg_000000_066988_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_066988_leftImg8bit_foggy_beta_0.02.png
559,ulm_000021_000019_leftImg8bit.png,ulm_000021_000019_leftImg8bit_foggy_beta_0.02.txt,ulm_000021_000019_leftImg8bit_foggy_beta_0.02.png
560,hanover_000000_056457_leftImg8bit.png,hanover_000000_056457_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_056457_leftImg8bit_foggy_beta_0.02.png
561,aachen_000144_000019_leftImg8bit.png,aachen_000144_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000144_000019_leftImg8bit_foggy_beta_0.02.png
562,stuttgart_000089_000019_leftImg8bit.png,stuttgart_000089_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000089_000019_leftImg8bit_foggy_beta_0.02.png
563,stuttgart_000069_000019_leftImg8bit.png,stuttgart_000069_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000069_000019_leftImg8bit_foggy_beta_0.02.png
564,cologne_000041_000019_leftImg8bit.png,cologne_000041_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000041_000019_leftImg8bit_foggy_beta_0.02.png
565,bremen_000146_000019_leftImg8bit.png,bremen_000146_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000146_000019_leftImg8bit_foggy_beta_0.02.png
566,dusseldorf_000108_000019_leftImg8bit.png,dusseldorf_000108_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000108_000019_leftImg8bit_foggy_beta_0.02.png
567,jena_000052_000019_leftImg8bit.png,jena_000052_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000052_000019_leftImg8bit_foggy_beta_0.02.png
568,bremen_000216_000019_leftImg8bit.png,bremen_000216_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000216_000019_leftImg8bit_foggy_beta_0.02.png
569,hamburg_000000_028056_leftImg8bit.png,hamburg_000000_028056_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_028056_leftImg8bit_foggy_beta_0.02.png
570,weimar_000120_000019_leftImg8bit.png,weimar_000120_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000120_000019_leftImg8bit_foggy_beta_0.02.png
571,dusseldorf_000181_000019_leftImg8bit.png,dusseldorf_000181_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000181_000019_leftImg8bit_foggy_beta_0.02.png
572,ulm_000048_000019_leftImg8bit.png,ulm_000048_000019_leftImg8bit_foggy_beta_0.02.txt,ulm_000048_000019_leftImg8bit_foggy_beta_0.02.png
573,ulm_000031_000019_leftImg8bit.png,ulm_000031_000019_leftImg8bit_foggy_beta_0.02.txt,ulm_000031_000019_leftImg8bit_foggy_beta_0.02.png
574,aachen_000154_000019_leftImg8bit.png,aachen_000154_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000154_000019_leftImg8bit_foggy_beta_0.02.png
575,stuttgart_000099_000019_leftImg8bit.png,stuttgart_000099_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000099_000019_leftImg8bit_foggy_beta_0.02.png
576,monchengladbach_000000_011383_leftImg8bit.png,monchengladbach_000000_011383_leftImg8bit_foggy_beta_0.02.txt,monchengladbach_000000_011383_leftImg8bit_foggy_beta_0.02.png
577,tubingen_000125_000019_leftImg8bit.png,tubingen_000125_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000125_000019_leftImg8bit_foggy_beta_0.02.png
578,hanover_000000_042992_leftImg8bit.png,hanover_000000_042992_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_042992_leftImg8bit_foggy_beta_0.02.png
579,dusseldorf_000171_000019_leftImg8bit.png,dusseldorf_000171_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000171_000019_leftImg8bit_foggy_beta_0.02.png
580,cologne_000038_000019_leftImg8bit.png,cologne_000038_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000038_000019_leftImg8bit_foggy_beta_0.02.png
581,stuttgart_000010_000019_leftImg8bit.png,stuttgart_000010_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000010_000019_leftImg8bit_foggy_beta_0.02.png
582,krefeld_000000_030400_leftImg8bit.png,krefeld_000000_030400_leftImg8bit_foggy_beta_0.02.txt,krefeld_000000_030400_leftImg8bit_foggy_beta_0.02.png
583,erfurt_000036_000019_leftImg8bit.png,erfurt_000036_000019_leftImg8bit_foggy_beta_0.02.txt,erfurt_000036_000019_leftImg8bit_foggy_beta_0.02.png
584,bochum_000000_031687_leftImg8bit.png,bochum_000000_031687_leftImg8bit_foggy_beta_0.02.txt,bochum_000000_031687_leftImg8bit_foggy_beta_0.02.png
585,strasbourg_000001_047336_leftImg8bit.png,strasbourg_000001_047336_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_047336_leftImg8bit_foggy_beta_0.02.png
586,weimar_000130_000019_leftImg8bit.png,weimar_000130_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000130_000019_leftImg8bit_foggy_beta_0.02.png
587,ulm_000058_000019_leftImg8bit.png,ulm_000058_000019_leftImg8bit_foggy_beta_0.02.txt,ulm_000058_000019_leftImg8bit_foggy_beta_0.02.png
588,strasbourg_000001_034923_leftImg8bit.png,strasbourg_000001_034923_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_034923_leftImg8bit_foggy_beta_0.02.png
589,dusseldorf_000191_000019_leftImg8bit.png,dusseldorf_000191_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000191_000019_leftImg8bit_foggy_beta_0.02.png
590,bremen_000206_000019_leftImg8bit.png,bremen_000206_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000206_000019_leftImg8bit_foggy_beta_0.02.png
591,jena_000042_000019_leftImg8bit.png,jena_000042_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000042_000019_leftImg8bit_foggy_beta_0.02.png
592,krefeld_000000_019791_leftImg8bit.png,krefeld_000000_019791_leftImg8bit_foggy_beta_0.02.txt,krefeld_000000_019791_leftImg8bit_foggy_beta_0.02.png
593,stuttgart_000079_000019_leftImg8bit.png,stuttgart_000079_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000079_000019_leftImg8bit_foggy_beta_0.02.png
594,hamburg_000000_064825_leftImg8bit.png,hamburg_000000_064825_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_064825_leftImg8bit_foggy_beta_0.02.png
595,monchengladbach_000000_014685_leftImg8bit.png,monchengladbach_000000_014685_leftImg8bit_foggy_beta_0.02.txt,monchengladbach_000000_014685_leftImg8bit_foggy_beta_0.02.png
596,dusseldorf_000118_000019_leftImg8bit.png,dusseldorf_000118_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000118_000019_leftImg8bit_foggy_beta_0.02.png
597,bremen_000156_000019_leftImg8bit.png,bremen_000156_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000156_000019_leftImg8bit_foggy_beta_0.02.png
598,cologne_000051_000019_leftImg8bit.png,cologne_000051_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000051_000019_leftImg8bit_foggy_beta_0.02.png
599,strasbourg_000001_052297_leftImg8bit.png,strasbourg_000001_052297_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_052297_leftImg8bit_foggy_beta_0.02.png
600,hamburg_000000_074139_leftImg8bit.png,hamburg_000000_074139_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_074139_leftImg8bit_foggy_beta_0.02.png
